state_key,loss,n_cycles,step_fraction,decay_factor,beta,loss_type,huber_delta,relative_floor_frac,relative_floor_abs
none|lower_sensitivity|narrow_optimum|lower_sensitivity|more_veg_growth|none|increase|shift_warm|none|more_fruit_growth,0.47848737169154226,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|more_veg_growth|none|lower_sensitivity|none|increase|higher_sensitivity,0.4746115301079558,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|more_veg_growth|none|lower_sensitivity|widen_optimum|none|lower_sensitivity,0.481230056600517,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|decrease|decrease|widen_optimum|none|lower_sensitivity,0.478305248644725,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|decrease|increase|shift_cold|decrease|lower_sensitivity,0.49787162971786975,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|decrease|none|widen_optimum|higher_sensitivity|lower_sensitivity,0.4538898600667449,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|increase|decrease|shift_warm|decrease|lower_sensitivity,0.4961292725614604,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|increase|higher_sensitivity|widen_optimum|none|lower_resp_cost,0.47608462667521295,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|increase|none|shift_cold|none|more_fruit_growth,0.48517842576994247,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|increase|none|widen_optimum|lower_sensitivity|more_fruit_growth,0.49196582777491,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|none|higher_sensitivity|none|decrease|none,0.49692092433827284,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|none|increase|shift_warm|higher_sensitivity|more_fruit_growth,0.44550863793778267,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|none|lower_sensitivity|narrow_optimum|lower_sensitivity|more_veg_growth,0.4966278242313223,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|none|lower_sensitivity|none|lower_sensitivity|higher_sensitivity,0.4946079218734833,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|none|lower_sensitivity|shift_cold|increase|none,0.4782427125427022,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|lower_sensitivity|none|none|none|none|increase|lower_sensitivity,0.46925870040223633,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_resp_cost|decrease|decrease|shift_warm|none|more_fruit_growth,0.446027114292519,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_resp_cost|decrease|none|none|increase|more_veg_growth,0.45815350694000817,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_resp_cost|none|none|narrow_optimum|increase|higher_sensitivity,0.47174343272576486,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_sensitivity|increase|higher_sensitivity|widen_optimum|higher_sensitivity|more_veg_growth,0.4279770447604718,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_sensitivity|increase|lower_sensitivity|widen_optimum|decrease|higher_resp_cost,0.4740923891251945,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_sensitivity|none|decrease|widen_optimum|none|more_veg_growth,0.4517902661588206,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_sensitivity|none|increase|shift_cold|lower_sensitivity|higher_resp_cost,0.4767502780295358,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|higher_sensitivity|none|lower_sensitivity|shift_cold|higher_sensitivity|none,0.45765852628242204,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_resp_cost|increase|decrease|shift_cold|increase|more_veg_growth,0.4684912983686458,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_resp_cost|none|decrease|none|lower_sensitivity|more_veg_growth,0.4684599172167452,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_resp_cost|none|lower_sensitivity|shift_warm|none|higher_sensitivity,0.44659854481975425,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_resp_cost|none|none|narrow_optimum|decrease|higher_sensitivity,0.4853601361321463,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_resp_cost|none|none|none|decrease|more_fruit_growth,0.4750178778762269,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|decrease|decrease|shift_cold|lower_sensitivity|higher_sensitivity,0.47777771226726795,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|decrease|higher_sensitivity|shift_warm|decrease|lower_resp_cost,0.473263867447874,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|decrease|increase|shift_warm|lower_sensitivity|lower_sensitivity,0.4583327197735027,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|decrease|none|widen_optimum|lower_sensitivity|more_veg_growth,0.46152483581689036,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|increase|decrease|none|higher_sensitivity|more_veg_growth,0.44425957208737216,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|increase|higher_sensitivity|shift_cold|increase|more_fruit_growth,0.4622591121818452,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|lower_sensitivity|increase|higher_sensitivity|shift_warm|higher_sensitivity|more_fruit_growth,0.416167801021492,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|decrease|lower_sensitivity|shift_warm|decrease|higher_sensitivity,0.4667414281013615,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|increase|higher_sensitivity|shift_warm|decrease|none,0.46698130690735057,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|none|higher_sensitivity|widen_optimum|increase|lower_sensitivity,0.4219300880527916,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|none|lower_sensitivity|narrow_optimum|decrease|more_veg_growth,0.4839409209284348,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|none|lower_sensitivity|narrow_optimum|lower_sensitivity|more_veg_growth,0.4729025632365779,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|none|none|narrow_optimum|none|more_fruit_growth,0.46093951004737743,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_fruit_growth|none|none|none|higher_sensitivity|higher_resp_cost,0.4250219973920364,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|decrease|higher_sensitivity|widen_optimum|none|higher_sensitivity,0.4584913135454152,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|decrease|lower_sensitivity|none|decrease|higher_sensitivity,0.4836149109841317,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|decrease|lower_sensitivity|none|higher_sensitivity|higher_sensitivity,0.45002263900096295,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|decrease|lower_sensitivity|shift_cold|higher_sensitivity|more_fruit_growth,0.45922803958337405,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|decrease|none|widen_optimum|decrease|lower_resp_cost,0.47790916072132844,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|decrease|none|widen_optimum|increase|more_veg_growth,0.4569552888490915,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|increase|decrease|widen_optimum|higher_sensitivity|higher_resp_cost,0.43761189548069707,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|increase|increase|narrow_optimum|lower_sensitivity|none,0.48156718719756014,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|increase|none|widen_optimum|increase|higher_sensitivity,0.4494328058480291,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|none|decrease|shift_warm|higher_sensitivity|more_veg_growth,0.444619699012903,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|none|higher_sensitivity|shift_warm|higher_sensitivity|more_fruit_growth,0.42781981070857533,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|more_veg_growth|none|none|widen_optimum|none|more_fruit_growth,0.450715092700654,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|decrease|increase|shift_cold|higher_sensitivity|lower_resp_cost,0.4575636597059285,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|decrease|none|widen_optimum|increase|more_veg_growth,0.44303993236247635,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|increase|decrease|widen_optimum|higher_sensitivity|none,0.42769270649174723,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|increase|higher_sensitivity|none|increase|none,0.4574861332899515,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|increase|lower_sensitivity|shift_warm|lower_sensitivity|lower_resp_cost,0.45631712724684886,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|none|decrease|shift_cold|none|lower_sensitivity,0.4724762807284831,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|narrow_optimum|none|none|none|none|shift_warm|decrease|lower_sensitivity,0.4734327378807996,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_resp_cost|increase|decrease|widen_optimum|lower_sensitivity|more_fruit_growth,0.4944257275658208,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_resp_cost|none|none|narrow_optimum|higher_sensitivity|higher_sensitivity,0.4715585717938037,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_resp_cost|none|none|widen_optimum|higher_sensitivity|higher_resp_cost,0.4605988742239984,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_sensitivity|increase|decrease|shift_cold|lower_sensitivity|lower_resp_cost,0.4962574547456004,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_sensitivity|increase|increase|narrow_optimum|none|lower_resp_cost,0.4865912339416211,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_sensitivity|none|decrease|narrow_optimum|higher_sensitivity|lower_resp_cost,0.4696721460758488,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_sensitivity|none|decrease|widen_optimum|decrease|more_veg_growth,0.49614351145804175,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|higher_sensitivity|none|increase|narrow_optimum|decrease|none,0.4971472915026029,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|decrease|decrease|narrow_optimum|decrease|more_veg_growth,0.4972992446353215,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|decrease|increase|shift_cold|lower_sensitivity|none,0.4960675850500058,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|decrease|increase|widen_optimum|decrease|higher_resp_cost,0.4955161765662837,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|increase|decrease|shift_warm|higher_sensitivity|more_veg_growth,0.45886514056306454,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|increase|decrease|widen_optimum|increase|more_fruit_growth,0.44499005825589427,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|increase|increase|widen_optimum|none|higher_resp_cost,0.4804642381415518,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|increase|lower_sensitivity|none|increase|higher_sensitivity,0.45829604554230635,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|increase|lower_sensitivity|widen_optimum|increase|lower_resp_cost,0.4500552798658784,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|none|decrease|narrow_optimum|decrease|higher_resp_cost,0.49704885691326023,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|none|higher_sensitivity|widen_optimum|increase|more_fruit_growth,0.4441977815177342,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|none|increase|narrow_optimum|none|more_fruit_growth,0.4840757333812962,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_resp_cost|none|increase|none|none|higher_sensitivity,0.48272598809178674,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|decrease|increase|none|lower_sensitivity|more_veg_growth,0.4959975358252566,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|decrease|lower_sensitivity|narrow_optimum|none|higher_resp_cost,0.48733826892553567,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|increase|higher_sensitivity|widen_optimum|none|higher_resp_cost,0.48180900278808475,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|increase|increase|shift_cold|increase|none,0.46734406537690215,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|increase|lower_sensitivity|none|higher_sensitivity|more_veg_growth,0.4659353418385504,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|increase|none|none|lower_sensitivity|higher_resp_cost,0.49563722707430297,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|none|higher_sensitivity|narrow_optimum|lower_sensitivity|higher_resp_cost,0.4965085027790432,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|lower_sensitivity|none|none|widen_optimum|increase|none,0.45396794226230147,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_fruit_growth|decrease|none|widen_optimum|decrease|more_veg_growth,0.49505031530428295,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_fruit_growth|increase|increase|narrow_optimum|lower_sensitivity|more_fruit_growth,0.49515149861304497,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_fruit_growth|none|higher_sensitivity|none|decrease|more_fruit_growth,0.4949534828419723,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_fruit_growth|none|higher_sensitivity|widen_optimum|increase|higher_resp_cost,0.44308116366868416,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_fruit_growth|none|increase|widen_optimum|decrease|more_fruit_growth,0.4940724454831758,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|decrease|higher_sensitivity|widen_optimum|decrease|lower_resp_cost,0.4965340058977636,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|decrease|increase|shift_warm|increase|lower_resp_cost,0.4615158191745911,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|decrease|increase|shift_warm|none|higher_sensitivity,0.48509073850178824,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|decrease|none|widen_optimum|lower_sensitivity|higher_resp_cost,0.49606476044267983,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|none|increase|widen_optimum|lower_sensitivity|higher_resp_cost,0.4959296866239639,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|none|lower_sensitivity|narrow_optimum|none|higher_resp_cost,0.4898693833682226,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|none|lower_sensitivity|widen_optimum|higher_sensitivity|lower_sensitivity,0.464554159880549,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|more_veg_growth|none|none|none|increase|lower_resp_cost,0.46670735202594665,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|decrease|higher_sensitivity|widen_optimum|lower_sensitivity|lower_sensitivity,0.4946817077781371,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|decrease|none|none|lower_sensitivity|higher_sensitivity,0.49547910136351075,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|increase|decrease|widen_optimum|decrease|more_fruit_growth,0.4951508121451853,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|increase|higher_sensitivity|narrow_optimum|lower_sensitivity|higher_sensitivity,0.4964346386524969,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|increase|lower_sensitivity|narrow_optimum|increase|more_veg_growth,0.4698303594397201,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|increase|none|narrow_optimum|decrease|more_veg_growth,0.4974452621128492,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|none|higher_sensitivity|none|lower_sensitivity|more_fruit_growth,0.4947970062259844,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|none|higher_sensitivity|shift_warm|increase|more_fruit_growth,0.44710213452788444,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|none|none|shift_cold|none|lower_resp_cost,0.4862506372529269,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|none|none|widen_optimum|increase|higher_resp_cost,0.4551348846242052,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|decrease|none|none|none|widen_optimum|increase|more_fruit_growth,0.4463630750765324,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|decrease|higher_sensitivity|shift_cold|lower_sensitivity|none,0.4279909827717212,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|decrease|shift_cold|none|higher_resp_cost,0.41198435290021346,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|decrease|shift_warm|none|none,0.3828125676173266,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|higher_sensitivity|none|higher_sensitivity|lower_resp_cost,0.3813572747414793,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|higher_sensitivity|none|none|lower_resp_cost,0.39413646059831153,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|higher_sensitivity|shift_warm|decrease|higher_resp_cost,0.4341449659185461,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|higher_sensitivity|widen_optimum|higher_sensitivity|more_veg_growth,0.3586151590623777,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|lower_sensitivity|shift_warm|decrease|higher_sensitivity,0.4325202600800843,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|higher_sensitivity|increase|none|none|decrease|more_fruit_growth,0.42984362119811853,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|lower_resp_cost|decrease|increase|narrow_optimum|none|none,0.40712135476984573,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|lower_sensitivity|decrease|decrease|none|decrease|more_fruit_growth,0.4308509835238312,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|lower_sensitivity|decrease|increase|shift_cold|decrease|none,0.4518391162325795,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|lower_sensitivity|increase|none|shift_cold|none|more_fruit_growth,0.39314275507909807,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|lower_sensitivity|none|decrease|none|none|none,0.39656243717399997,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|lower_sensitivity|none|higher_sensitivity|shift_warm|lower_sensitivity|lower_sensitivity,0.4005558703844274,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_fruit_growth|decrease|decrease|none|increase|lower_resp_cost,0.36299658713411476,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_fruit_growth|decrease|decrease|shift_warm|none|higher_sensitivity,0.37096858318547826,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_fruit_growth|increase|higher_sensitivity|narrow_optimum|decrease|more_veg_growth,0.44233060191483936,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_fruit_growth|none|decrease|shift_warm|none|lower_resp_cost,0.3656081825684198,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_fruit_growth|none|none|narrow_optimum|higher_sensitivity|more_fruit_growth,0.3816352233598998,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_veg_growth|decrease|lower_sensitivity|narrow_optimum|none|none,0.41761927518079905,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_veg_growth|decrease|none|narrow_optimum|decrease|lower_resp_cost,0.4575595356336699,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_veg_growth|increase|decrease|narrow_optimum|none|higher_resp_cost,0.4195671837269907,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_veg_growth|none|increase|narrow_optimum|lower_sensitivity|higher_resp_cost,0.43447479119785853,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|more_veg_growth|none|lower_sensitivity|widen_optimum|higher_sensitivity|none,0.3615537227151338,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|none|decrease|none|narrow_optimum|none|higher_sensitivity,0.4116280348734959,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|none|increase|decrease|none|none|higher_resp_cost,0.3979210668116049,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|none|none|decrease|shift_warm|increase|higher_sensitivity,0.38086531517223227,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|none|none|lower_sensitivity|widen_optimum|lower_sensitivity|more_veg_growth,0.3972479673301332,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
none|lower_sensitivity|none|higher_sensitivity|none|none|none|widen_optimum|increase|more_veg_growth,0.35949650528084454,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
